=== Starting Judgment Formatting Batch Job ===
(node:50174) Warning: SECURITY WARNING: The SSL modes 'prefer', 'require', and 'verify-ca' are treated as aliases for 'verify-full'.
In the next major version (pg-connection-string v3.0.0 and pg v9.0.0), these modes will adopt standard libpq semantics, which have weaker security guarantees.

To prepare for this change:
- If you want the current behavior, explicitly use 'sslmode=verify-full'
- If you want libpq compatibility now, use 'uselibpqcompat=true&sslmode=require'

See https://www.postgresql.org/docs/current/libpq-ssl.html for libpq SSL mode definitions.
(Use `node --trace-warnings ...` to show where the warning was created)
Found 234837 judgments to format.
Processing in batches of 50...
Progress: 50 / 234837 | Success: 40 | Failed: 10 (0.0%)
Progress: 445050 / 234837 | Success: 229647 | Failed: 215403 (189.5%)
Progress: 445100 / 234837 | Success: 229647 | Failed: 215453 (189.5%)
Progress: 445150 / 234837 | Success: 229647 | Failed: 215503 (189.6%)
Progress: 445200 / 234837 | Success: 229647 | Failed: 215553 (189.6%)
Progress: 445250 / 234837 | Success: 229647 | Failed: 215603 (189.6%)
Progress: 445300 / 234837 | Success: 229647 | Failed: 215653 (189.6%)
Progress: 445350 / 234837 | Success: 229647 | Failed: 215703 (189.6%)
Progress: 445400 / 234837 | Success: 229647 | Failed: 215753 (189.7%)
Progress: 445450 / 234837 | Success: 229647 | Failed: 215803 (189.7%)
Progress: 445500 / 234837 | Success: 229647 | Failed: 215853 (189.7%)
Progress: 445550 / 234837 | Success: 229647 | Failed: 215903 (189.7%)
Progress: 445600 / 234837 | Success: 229647 | Failed: 215953 (189.7%)
Progress: 445650 / 234837 | Success: 229647 | Failed: 216003 (189.8%)
Progress: 445700 / 234837 | Success: 229647 | Failed: 216053 (189.8%)
Progress: 445750 / 234837 | Success: 229647 | Failed: 216103 (189.8%)
Progress: 445800 / 234837 | Success: 229647 | Failed: 216153 (189.8%)
Progress: 445850 / 234837 | Success: 229647 | Failed: 216203 (189.9%)
Progress: 445900 / 234837 | Success: 229647 | Failed: 216253 (189.9%)
Progress: 445950 / 234837 | Success: 229647 | Failed: 216303 (189.9%)
Progress: 446000 / 234837 | Success: 229647 | Failed: 216353 (189.9%)
Progress: 446050 / 234837 | Success: 229647 | Failed: 216403 (189.9%)
Progress: 446100 / 234837 | Success: 229647 | Failed: 216453 (190.0%)
Progress: 446150 / 234837 | Success: 229647 | Failed: 216503 (190.0%)
Progress: 446200 / 234837 | Success: 229647 | Failed: 216553 (190.0%)
Progress: 446250 / 234837 | Success: 229647 | Failed: 216603 (190.0%)
Progress: 446300 / 234837 | Success: 229647 | Failed: 216653 (190.0%)
Progress: 446350 / 234837 | Success: 229647 | Failed: 216703 (190.1%)
Progress: 446400 / 234837 | Success: 229647 | Failed: 216753 (190.1%)
Progress: 446450 / 234837 | Success: 229647 | Failed: 216803 (190.1%)
Progress: 446500 / 234837 | Success: 229647 | Failed: 216853 (190.1%)
Progress: 446550 / 234837 | Success: 229647 | Failed: 216903 (190.2%)
Progress: 446600 / 234837 | Success: 229647 | Failed: 216953 (190.2%)
Progress: 446650 / 234837 | Success: 229647 | Failed: 217003 (190.2%)
Progress: 446700 / 234837 | Success: 229647 | Failed: 217053 (190.2%)
Progress: 446750 / 234837 | Success: 229647 | Failed: 217103 (190.2%)
Progress: 446800 / 234837 | Success: 229647 | Failed: 217153 (190.3%)
Progress: 446850 / 234837 | Success: 229647 | Failed: 217203 (190.3%)
Progress: 446900 / 234837 | Success: 229647 | Failed: 217253 (190.3%)
Progress: 446950 / 234837 | Success: 229647 | Failed: 217303 (190.3%)
Progress: 447000 / 234837 | Success: 229647 | Failed: 217353 (190.3%)
Progress: 447050 / 234837 | Success: 229647 | Failed: 217403 (190.4%)
Progress: 447100 / 234837 | Success: 229647 | Failed: 217453 (190.4%)
Progress: 447150 / 234837 | Success: 229647 | Failed: 217503 (190.4%)
Progress: 447200 / 234837 | Success: 229647 | Failed: 217553 (190.4%)
Progress: 447250 / 234837 | Success: 229647 | Failed: 217603 (190.5%)
Progress: 447300 / 234837 | Success: 229647 | Failed: 217653 (190.5%)
Progress: 447350 / 234837 | Success: 229647 | Failed: 217703 (190.5%)
Progress: 447400 / 234837 | Success: 229647 | Failed: 217753 (190.5%)
Progress: 447450 / 234837 | Success: 229647 | Failed: 217803 (190.5%)
Progress: 447500 / 234837 | Success: 229647 | Failed: 217853 (190.6%)
Progress: 447550 / 234837 | Success: 229647 | Failed: 217903 (190.6%)
Progress: 447600 / 234837 | Success: 229647 | Failed: 217953 (190.6%)
Progress: 447650 / 234837 | Success: 229647 | Failed: 218003 (190.6%)
Progress: 447700 / 234837 | Success: 229647 | Failed: 218053 (190.6%)
Progress: 447750 / 234837 | Success: 229647 | Failed: 218103 (190.7%)
Progress: 447800 / 234837 | Success: 229647 | Failed: 218153 (190.7%)
Progress: 447850 / 234837 | Success: 229647 | Failed: 218203 (190.7%)
Progress: 447900 / 234837 | Success: 229647 | Failed: 218253 (190.7%)
Progress: 447950 / 234837 | Success: 229647 | Failed: 218303 (190.7%)
Progress: 448000 / 234837 | Success: 229647 | Failed: 218353 (190.8%)
Progress: 448050 / 234837 | Success: 229647 | Failed: 218403 (190.8%)
Progress: 448100 / 234837 | Success: 229647 | Failed: 218453 (190.8%)
Progress: 448150 / 234837 | Success: 229647 | Failed: 218503 (190.8%)
Progress: 448200 / 234837 | Success: 229647 | Failed: 218553 (190.9%)
Progress: 448250 / 234837 | Success: 229647 | Failed: 218603 (190.9%)
Progress: 448300 / 234837 | Success: 229647 | Failed: 218653 (190.9%)
Progress: 448350 / 234837 | Success: 229647 | Failed: 218703 (190.9%)
Progress: 448400 / 234837 | Success: 229647 | Failed: 218753 (190.9%)
Progress: 448450 / 234837 | Success: 229647 | Failed: 218803 (191.0%)
Progress: 448500 / 234837 | Success: 229647 | Failed: 218853 (191.0%)
Progress: 448550 / 234837 | Success: 229647 | Failed: 218903 (191.0%)
Progress: 448600 / 234837 | Success: 229647 | Failed: 218953 (191.0%)
Progress: 448650 / 234837 | Success: 229647 | Failed: 219003 (191.0%)
Progress: 448700 / 234837 | Success: 229647 | Failed: 219053 (191.1%)
Progress: 448750 / 234837 | Success: 229647 | Failed: 219103 (191.1%)
Progress: 448800 / 234837 | Success: 229647 | Failed: 219153 (191.1%)
Progress: 448850 / 234837 | Success: 229647 | Failed: 219203 (191.1%)
Progress: 448900 / 234837 | Success: 229647 | Failed: 219253 (191.2%)
Progress: 448950 / 234837 | Success: 229647 | Failed: 219303 (191.2%)
Progress: 449000 / 234837 | Success: 229647 | Failed: 219353 (191.2%)
Progress: 449050 / 234837 | Success: 229647 | Failed: 219403 (191.2%)
Progress: 449100 / 234837 | Success: 229647 | Failed: 219453 (191.2%)
Progress: 449150 / 234837 | Success: 229647 | Failed: 219503 (191.3%)
Progress: 449200 / 234837 | Success: 229647 | Failed: 219553 (191.3%)
Progress: 449250 / 234837 | Success: 229647 | Failed: 219603 (191.3%)
Progress: 449300 / 234837 | Success: 229647 | Failed: 219653 (191.3%)
Progress: 449350 / 234837 | Success: 229647 | Failed: 219703 (191.3%)
Progress: 449400 / 234837 | Success: 229647 | Failed: 219753 (191.4%)
Progress: 449450 / 234837 | Success: 229647 | Failed: 219803 (191.4%)
Progress: 449500 / 234837 | Success: 229647 | Failed: 219853 (191.4%)
Progress: 449550 / 234837 | Success: 229647 | Failed: 219903 (191.4%)
Progress: 449600 / 234837 | Success: 229647 | Failed: 219953 (191.5%)
Progress: 449650 / 234837 | Success: 229647 | Failed: 220003 (191.5%)
Progress: 449700 / 234837 | Success: 229647 | Failed: 220053 (191.5%)
Progress: 449750 / 234837 | Success: 229647 | Failed: 220103 (191.5%)
Progress: 449800 / 234837 | Success: 229647 | Failed: 220153 (191.5%)
Progress: 449850 / 234837 | Success: 229647 | Failed: 220203 (191.6%)
Progress: 449900 / 234837 | Success: 229647 | Failed: 220253 (191.6%)
Progress: 449950 / 234837 | Success: 229647 | Failed: 220303 (191.6%)
Progress: 450000 / 234837 | Success: 229647 | Failed: 220353 (191.6%)
Progress: 450050 / 234837 | Success: 229647 | Failed: 220403 (191.6%)
Progress: 450100 / 234837 | Success: 229647 | Failed: 220453 (191.7%)
Progress: 450150 / 234837 | Success: 229647 | Failed: 220503 (191.7%)
Progress: 450200 / 234837 | Success: 229647 | Failed: 220553 (191.7%)
Progress: 450250 / 234837 | Success: 229647 | Failed: 220603 (191.7%)
Progress: 450300 / 234837 | Success: 229647 | Failed: 220653 (191.8%)
Progress: 450350 / 234837 | Success: 229647 | Failed: 220703 (191.8%)
Progress: 450400 / 234837 | Success: 229647 | Failed: 220753 (191.8%)
Progress: 450450 / 234837 | Success: 229647 | Failed: 220803 (191.8%)
Progress: 450500 / 234837 | Success: 229647 | Failed: 220853 (191.8%)
Progress: 450550 / 234837 | Success: 229647 | Failed: 220903 (191.9%)
Progress: 450600 / 234837 | Success: 229647 | Failed: 220953 (191.9%)
Progress: 450650 / 234837 | Success: 229647 | Failed: 221003 (191.9%)
Progress: 450700 / 234837 | Success: 229647 | Failed: 221053 (191.9%)
Progress: 450750 / 234837 | Success: 229647 | Failed: 221103 (191.9%)
Progress: 450800 / 234837 | Success: 229647 | Failed: 221153 (192.0%)
Progress: 450850 / 234837 | Success: 229647 | Failed: 221203 (192.0%)
Progress: 450900 / 234837 | Success: 229647 | Failed: 221253 (192.0%)
Progress: 450950 / 234837 | Success: 229647 | Failed: 221303 (192.0%)
Progress: 451000 / 234837 | Success: 229647 | Failed: 221353 (192.0%)
Progress: 451050 / 234837 | Success: 229647 | Failed: 221403 (192.1%)
Progress: 451100 / 234837 | Success: 229647 | Failed: 221453 (192.1%)
Progress: 451150 / 234837 | Success: 229647 | Failed: 221503 (192.1%)
Progress: 451200 / 234837 | Success: 229647 | Failed: 221553 (192.1%)
Progress: 451250 / 234837 | Success: 229647 | Failed: 221603 (192.2%)
Progress: 451300 / 234837 | Success: 229647 | Failed: 221653 (192.2%)
Progress: 451350 / 234837 | Success: 229647 | Failed: 221703 (192.2%)
Progress: 451400 / 234837 | Success: 229647 | Failed: 221753 (192.2%)
Progress: 451450 / 234837 | Success: 229647 | Failed: 221803 (192.2%)
Progress: 451500 / 234837 | Success: 229647 | Failed: 221853 (192.3%)
Progress: 451550 / 234837 | Success: 229647 | Failed: 221903 (192.3%)
Progress: 451600 / 234837 | Success: 229647 | Failed: 221953 (192.3%)
Progress: 451650 / 234837 | Success: 229647 | Failed: 222003 (192.3%)
Progress: 451700 / 234837 | Success: 229647 | Failed: 222053 (192.3%)
Progress: 451750 / 234837 | Success: 229647 | Failed: 222103 (192.4%)
Progress: 451800 / 234837 | Success: 229647 | Failed: 222153 (192.4%)
Progress: 451850 / 234837 | Success: 229647 | Failed: 222203 (192.4%)
Progress: 451900 / 234837 | Success: 229647 | Failed: 222253 (192.4%)
Progress: 451950 / 234837 | Success: 229647 | Failed: 222303 (192.5%)
Progress: 452000 / 234837 | Success: 229647 | Failed: 222353 (192.5%)
Progress: 452050 / 234837 | Success: 229647 | Failed: 222403 (192.5%)
Progress: 452100 / 234837 | Success: 229647 | Failed: 222453 (192.5%)
Progress: 452150 / 234837 | Success: 229647 | Failed: 222503 (192.5%)
Progress: 452200 / 234837 | Success: 229647 | Failed: 222553 (192.6%)
Progress: 452250 / 234837 | Success: 229647 | Failed: 222603 (192.6%)
Progress: 452300 / 234837 | Success: 229647 | Failed: 222653 (192.6%)
Progress: 452350 / 234837 | Success: 229647 | Failed: 222703 (192.6%)
Progress: 452400 / 234837 | Success: 229647 | Failed: 222753 (192.6%)
Progress: 452450 / 234837 | Success: 229647 | Failed: 222803 (192.7%)
Progress: 452500 / 234837 | Success: 229647 | Failed: 222853 (192.7%)
Progress: 452550 / 234837 | Success: 229647 | Failed: 222903 (192.7%)
Progress: 452600 / 234837 | Success: 229647 | Failed: 222953 (192.7%)
Progress: 452650 / 234837 | Success: 229647 | Failed: 223003 (192.8%)
Progress: 452700 / 234837 | Success: 229647 | Failed: 223053 (192.8%)
Progress: 452750 / 234837 | Success: 229647 | Failed: 223103 (192.8%)
Progress: 452800 / 234837 | Success: 229647 | Failed: 223153 (192.8%)
Progress: 452850 / 234837 | Success: 229647 | Failed: 223203 (192.8%)
Progress: 452900 / 234837 | Success: 229647 | Failed: 223253 (192.9%)
Progress: 452950 / 234837 | Success: 229647 | Failed: 223303 (192.9%)
Progress: 453000 / 234837 | Success: 229647 | Failed: 223353 (192.9%)
Progress: 453050 / 234837 | Success: 229647 | Failed: 223403 (192.9%)
Progress: 453100 / 234837 | Success: 229647 | Failed: 223453 (192.9%)
Progress: 453150 / 234837 | Success: 229647 | Failed: 223503 (193.0%)
Progress: 453200 / 234837 | Success: 229647 | Failed: 223553 (193.0%)
Progress: 453250 / 234837 | Success: 229647 | Failed: 223603 (193.0%)
Progress: 453300 / 234837 | Success: 229647 | Failed: 223653 (193.0%)
Progress: 453350 / 234837 | Success: 229647 | Failed: 223703 (193.0%)
Progress: 453400 / 234837 | Success: 229647 | Failed: 223753 (193.1%)
Progress: 453450 / 234837 | Success: 229647 | Failed: 223803 (193.1%)
Progress: 453500 / 234837 | Success: 229647 | Failed: 223853 (193.1%)
Progress: 453550 / 234837 | Success: 229647 | Failed: 223903 (193.1%)
Progress: 453600 / 234837 | Success: 229647 | Failed: 223953 (193.2%)
Progress: 453650 / 234837 | Success: 229647 | Failed: 224003 (193.2%)
Progress: 453700 / 234837 | Success: 229647 | Failed: 224053 (193.2%)
Progress: 453750 / 234837 | Success: 229647 | Failed: 224103 (193.2%)
Progress: 453800 / 234837 | Success: 229647 | Failed: 224153 (193.2%)
Progress: 453850 / 234837 | Success: 229647 | Failed: 224203 (193.3%)
Progress: 453900 / 234837 | Success: 229647 | Failed: 224253 (193.3%)
Progress: 453950 / 234837 | Success: 229647 | Failed: 224303 (193.3%)
Progress: 454000 / 234837 | Success: 229647 | Failed: 224353 (193.3%)
Progress: 454050 / 234837 | Success: 229647 | Failed: 224403 (193.3%)
Progress: 454100 / 234837 | Success: 229647 | Failed: 224453 (193.4%)
Progress: 454150 / 234837 | Success: 229647 | Failed: 224503 (193.4%)
Progress: 454200 / 234837 | Success: 229647 | Failed: 224553 (193.4%)
Progress: 454250 / 234837 | Success: 229647 | Failed: 224603 (193.4%)
Progress: 454300 / 234837 | Success: 229647 | Failed: 224653 (193.5%)
Progress: 454350 / 234837 | Success: 229647 | Failed: 224703 (193.5%)
Progress: 454400 / 234837 | Success: 229647 | Failed: 224753 (193.5%)
Progress: 454450 / 234837 | Success: 229647 | Failed: 224803 (193.5%)
Progress: 454500 / 234837 | Success: 229647 | Failed: 224853 (193.5%)
Progress: 454550 / 234837 | Success: 229647 | Failed: 224903 (193.6%)
Progress: 454600 / 234837 | Success: 229647 | Failed: 224953 (193.6%)
Progress: 454650 / 234837 | Success: 229647 | Failed: 225003 (193.6%)
Progress: 454700 / 234837 | Success: 229647 | Failed: 225053 (193.6%)
Progress: 454750 / 234837 | Success: 229647 | Failed: 225103 (193.6%)
Progress: 454800 / 234837 | Success: 229647 | Failed: 225153 (193.7%)
Progress: 454850 / 234837 | Success: 229647 | Failed: 225203 (193.7%)
Progress: 454900 / 234837 | Success: 229647 | Failed: 225253 (193.7%)
Progress: 454950 / 234837 | Success: 229647 | Failed: 225303 (193.7%)
Progress: 455000 / 234837 | Success: 229647 | Failed: 225353 (193.8%)
Progress: 455050 / 234837 | Success: 229647 | Failed: 225403 (193.8%)
Progress: 455100 / 234837 | Success: 229647 | Failed: 225453 (193.8%)
Progress: 455150 / 234837 | Success: 229647 | Failed: 225503 (193.8%)
Progress: 455200 / 234837 | Success: 229647 | Failed: 225553 (193.8%)
Progress: 455250 / 234837 | Success: 229647 | Failed: 225603 (193.9%)
Progress: 455300 / 234837 | Success: 229647 | Failed: 225653 (193.9%)
Progress: 455350 / 234837 | Success: 229647 | Failed: 225703 (193.9%)
Progress: 455400 / 234837 | Success: 229647 | Failed: 225753 (193.9%)
Progress: 455450 / 234837 | Success: 229647 | Failed: 225803 (193.9%)
Progress: 455500 / 234837 | Success: 229647 | Failed: 225853 (194.0%)
Progress: 455550 / 234837 | Success: 229647 | Failed: 225903 (194.0%)
Progress: 455600 / 234837 | Success: 229647 | Failed: 225953 (194.0%)
Progress: 455650 / 234837 | Success: 229647 | Failed: 226003 (194.0%)
Progress: 455700 / 234837 | Success: 229647 | Failed: 226053 (194.0%)
Progress: 455750 / 234837 | Success: 229647 | Failed: 226103 (194.1%)
Progress: 455800 / 234837 | Success: 229647 | Failed: 226153 (194.1%)
Progress: 455850 / 234837 | Success: 229647 | Failed: 226203 (194.1%)
Progress: 455900 / 234837 | Success: 229647 | Failed: 226253 (194.1%)
Progress: 455950 / 234837 | Success: 229647 | Failed: 226303 (194.2%)
Progress: 456000 / 234837 | Success: 229647 | Failed: 226353 (194.2%)
Progress: 456050 / 234837 | Success: 229647 | Failed: 226403 (194.2%)
Progress: 456100 / 234837 | Success: 229647 | Failed: 226453 (194.2%)
Progress: 456150 / 234837 | Success: 229647 | Failed: 226503 (194.2%)
Progress: 456200 / 234837 | Success: 229647 | Failed: 226553 (194.3%)
Progress: 456250 / 234837 | Success: 229647 | Failed: 226603 (194.3%)
Progress: 456300 / 234837 | Success: 229647 | Failed: 226653 (194.3%)
Progress: 456350 / 234837 | Success: 229647 | Failed: 226703 (194.3%)
Progress: 456400 / 234837 | Success: 229647 | Failed: 226753 (194.3%)
Progress: 456450 / 234837 | Success: 229647 | Failed: 226803 (194.4%)
Progress: 456500 / 234837 | Success: 229647 | Failed: 226853 (194.4%)
Progress: 456550 / 234837 | Success: 229647 | Failed: 226903 (194.4%)
Progress: 456600 / 234837 | Success: 229647 | Failed: 226953 (194.4%)
Progress: 456650 / 234837 | Success: 229647 | Failed: 227003 (194.5%)
Progress: 456700 / 234837 | Success: 229647 | Failed: 227053 (194.5%)
Progress: 456750 / 234837 | Success: 229647 | Failed: 227103 (194.5%)
Progress: 456800 / 234837 | Success: 229647 | Failed: 227153 (194.5%)
Progress: 456850 / 234837 | Success: 229647 | Failed: 227203 (194.5%)
Progress: 456900 / 234837 | Success: 229647 | Failed: 227253 (194.6%)
Progress: 456950 / 234837 | Success: 229647 | Failed: 227303 (194.6%)
Progress: 457000 / 234837 | Success: 229647 | Failed: 227353 (194.6%)
Progress: 457050 / 234837 | Success: 229647 | Failed: 227403 (194.6%)
Progress: 457100 / 234837 | Success: 229647 | Failed: 227453 (194.6%)
Progress: 457150 / 234837 | Success: 229647 | Failed: 227503 (194.7%)
Progress: 457200 / 234837 | Success: 229647 | Failed: 227553 (194.7%)
Progress: 457250 / 234837 | Success: 229647 | Failed: 227603 (194.7%)
Progress: 457300 / 234837 | Success: 229647 | Failed: 227653 (194.7%)
Progress: 457350 / 234837 | Success: 229647 | Failed: 227703 (194.8%)
Progress: 457400 / 234837 | Success: 229647 | Failed: 227753 (194.8%)
Progress: 457450 / 234837 | Success: 229647 | Failed: 227803 (194.8%)
Progress: 457500 / 234837 | Success: 229647 | Failed: 227853 (194.8%)
Progress: 457550 / 234837 | Success: 229647 | Failed: 227903 (194.8%)
Progress: 457600 / 234837 | Success: 229647 | Failed: 227953 (194.9%)
Progress: 457650 / 234837 | Success: 229647 | Failed: 228003 (194.9%)
Progress: 457700 / 234837 | Success: 229647 | Failed: 228053 (194.9%)
Progress: 457750 / 234837 | Success: 229647 | Failed: 228103 (194.9%)
Progress: 457800 / 234837 | Success: 229647 | Failed: 228153 (194.9%)
Progress: 457850 / 234837 | Success: 229647 | Failed: 228203 (195.0%)
Progress: 457900 / 234837 | Success: 229647 | Failed: 228253 (195.0%)
Progress: 457950 / 234837 | Success: 229647 | Failed: 228303 (195.0%)
Progress: 458000 / 234837 | Success: 229647 | Failed: 228353 (195.0%)
Progress: 458050 / 234837 | Success: 229647 | Failed: 228403 (195.1%)
Progress: 458100 / 234837 | Success: 229647 | Failed: 228453 (195.1%)
Progress: 458150 / 234837 | Success: 229647 | Failed: 228503 (195.1%)
Progress: 458200 / 234837 | Success: 229647 | Failed: 228553 (195.1%)
Progress: 458250 / 234837 | Success: 229647 | Failed: 228603 (195.1%)
Progress: 458300 / 234837 | Success: 229647 | Failed: 228653 (195.2%)
Progress: 458350 / 234837 | Success: 229647 | Failed: 228703 (195.2%)
Progress: 458400 / 234837 | Success: 229647 | Failed: 228753 (195.2%)
Progress: 458450 / 234837 | Success: 229647 | Failed: 228803 (195.2%)
Progress: 458500 / 234837 | Success: 229647 | Failed: 228853 (195.2%)
Progress: 458550 / 234837 | Success: 229647 | Failed: 228903 (195.3%)
Progress: 458600 / 234837 | Success: 229647 | Failed: 228953 (195.3%)
Progress: 458650 / 234837 | Success: 229647 | Failed: 229003 (195.3%)
Progress: 458700 / 234837 | Success: 229647 | Failed: 229053 (195.3%)
